,Localtime,gps_epoch_second,Receivetime,gps_epoch_second,Receivetime,Week,Seconds,DataCount,PitchRate,RollRate,YawRate,LateralAcc,LongitudinalAcc,VerticalAcc,CrcCheck
2107,2024-02-03_02:04:35,1706925875 ,1706925875030664,1706925875030 ,1706925875031 ,2299,525893030,1,2.7516029954e-05,-1.05E-05,7.48428044259e-05,-0.000682031,-0.002894806,0.002627622,2080878428
2108,2024-02-03_02:04:35,1706925875 ,1706925875041298,1706925875040 ,1706925875041 ,2299,525893040,1,-1.66E-05,7.5854973246e-06,8.06198516845e-05,0.000248045,-0.001016994,0.002685494,645516680
2109,2024-02-03_02:04:35,1706925875 ,1706925875051506,1706925875050 ,1706925875052 ,2299,525893050,1,-4.13E-05,3.95834095312e-05,7.36375054929e-05,0.000224722,-0.001668921,0.002120391,1966401069
2110,2024-02-03_02:04:35,1706925875 ,1706925875062092,1706925875060 ,1706925875062 ,2299,525893060,2,-7.70E-05,9.71860629044e-05,0.000167841,-0.00124993,-0.004759961,0.003079575,3236709137
2111,2024-02-03_02:04:35,1706925875 ,1706925875071311,1706925875070 ,1706925875071 ,2299,525893070,1,-7.78E-05,4.67796459601e-05,8.7158215404e-05,0.000209359,-0.001327582,0.002427783,1119403452
2112,2024-02-03_02:04:35,1706925875 ,1706925875081340,1706925875080 ,1706925875081 ,2299,525893080,1,-0.000132091,6.67737391494e-05,8.67075171516e-05,0.000220929,-0.002336367,-0.000596501,4160790946
2113,2024-02-03_02:04:35,1706925875 ,1706925875091491,1706925875090 ,1706925875091 ,2299,525893090,1,-7.55E-05,4.45900282108e-05,0.000100956,0.00145501,-0.003029616,-0.001743544,372752177
2114,2024-02-03_02:04:35,1706925875 ,1706925875102167,1706925875100 ,1706925875102 ,2299,525893100,2,-6.99E-05,0.000129651,0.000188215,0.002126022,-0.004520031,-0.000191461,3169061691
2115,2024-02-03_02:04:35,1706925875 ,1706925875111274,1706925875110 ,1706925875111 ,2299,525893110,1,-1.55E-05,7.25131672669e-05,8.5795808854e-05,-0.000253693,-0.00184765,-0.000201476,3616552886
2116,2024-02-03_02:04:35,1706925875 ,1706925875121266,1706925875120 ,1706925875121 ,2299,525893120,1,-5.29E-05,4.23949417393e-05,9.420946949299998e-05,-0.000581508,-0.002032548,-0.000317453,3974320509
2117,2024-02-03_02:04:35,1706925875 ,1706925875131442,1706925875130 ,1706925875131 ,2299,525893130,1,-6.46E-05,1.35738966802e-05,0.000103017,-0.001306288,-0.002517343,-0.000903528,1983759276
2118,2024-02-03_02:04:35,1706925875 ,1706925875141312,1706925875140 ,1706925875141 ,2299,525893140,2,-0.000146749,1.2428378590000002e-06,0.000177621,-0.002387269,-0.002591055,-0.002422844,2141313882
2119,2024-02-03_02:04:35,1706925875 ,1706925875150753,1706925875150 ,1706925875151 ,2299,525893150,1,-0.000111327,-2.99E-05,8.29478168616e-05,-0.001509915,-0.001803162,-0.002465118,1721197546
2120,2024-02-03_02:04:35,1706925875 ,1706925875161303,1706925875160 ,1706925875161 ,2299,525893160,1,-0.000118512,-4.12E-05,7.9777977683e-05,-0.001614886,-0.003598552,-0.00196476,2202650658
2121,2024-02-03_02:04:35,1706925875 ,1706925875170819,1706925875170 ,1706925875171 ,2299,525893170,1,-6.45E-05,-3.79E-05,7.75104747745e-05,-0.001897455,-0.003840324,-0.001248952,2706559975
2122,2024-02-03_02:04:35,1706925875 ,1706925875180971,1706925875180 ,1706925875181 ,2299,525893180,2,-7.70E-05,-4.31E-05,0.000155062,-0.00303407,-0.0053008,-0.002749166,778966260
2123,2024-02-03_02:04:35,1706925875 ,1706925875190748,1706925875190 ,1706925875191 ,2299,525893190,1,-2.72E-05,-1.82E-06,5.81602986691e-05,-0.002154127,-0.00086078,-0.002364795,3477012792
2124,2024-02-03_02:04:35,1706925875 ,1706925875202253,1706925875200 ,1706925875202 ,2299,525893200,1,-2.87E-05,-4.30E-05,5.28332035363e-05,-0.002925691,-0.000208506,-0.000369811,2399173056
2125,2024-02-03_02:04:35,1706925875 ,1706925875211491,1706925875210 ,1706925875211 ,2299,525893210,1,-2.13E-05,-8.77E-05,4.80619423358e-05,-0.001329257,-0.00479094,0.000454954,3076104714
2126,2024-02-03_02:04:35,1706925875 ,1706925875221264,1706925875220 ,1706925875221 ,2299,525893220,2,1.9969029510000002e-05,-0.000208896,0.000160884,-0.001390639,-0.00771128,-0.001212549,1446332789
2127,2024-02-03_02:04:35,1706925875 ,1706925875231279,1706925875230 ,1706925875231 ,2299,525893230,1,-0.000114373,-3.85E-05,9.23389543643e-05,-2.24E-05,-0.001044306,-0.001783277,3372827118
2128,2024-02-03_02:04:35,1706925875 ,1706925875241324,1706925875240 ,1706925875241 ,2299,525893240,1,-0.000123341,3.93245973696e-05,7.99284205567e-05,-0.000580693,-0.003777758,-0.005270998,3147340857
2129,2024-02-03_02:04:35,1706925875 ,1706925875251374,1706925875250 ,1706925875251 ,2299,525893250,1,4.99548608741e-05,6.74337379028e-05,7.25013366234e-05,-0.001814438,-0.004737778,-0.004354768,1380966794
2130,2024-02-03_02:04:35,1706925875 ,1706925875261287,1706925875260 ,1706925875261 ,2299,525893260,2,0.000253252,0.000147708,0.000127449,-0.003238869,-0.00025548,0.004138761,1264416145
2131,2024-02-03_02:04:35,1706925875 ,1706925875271365,1706925875270 ,1706925875271 ,2299,525893270,1,3.6569229334e-06,3.37018785665e-05,7.98881154032e-05,-0.000189691,-0.003842602,-0.004331297,1208292531
2132,2024-02-03_02:04:35,1706925875 ,1706925875280673,1706925875280 ,1706925875281 ,2299,525893280,1,9.86399970853e-05,8.0974706846e-06,8.74332447181e-05,0.000150898,-0.002928385,-0.003116251,1928070575
2133,2024-02-03_02:04:35,1706925875 ,1706925875291566,1706925875290 ,1706925875292 ,2299,525893290,1,0.000157396,3.58515723034e-05,7.60824021096e-05,-0.0001607,-0.003069167,-0.001403563,3328324201
2134,2024-02-03_02:04:35,1706925875 ,1706925875302167,1706925875300 ,1706925875302 ,2299,525893300,2,0.000288956,4.21633057527e-05,0.000169736,-0.001929832,-0.004415638,0.002153772,3472232415
2135,2024-02-03_02:04:35,1706925875 ,1706925875310567,1706925875310 ,1706925875311 ,2299,525893310,1,3.97439901e-05,2.38971757229e-05,8.85329031989e-05,0.000314608,-0.002338682,0.00168138,1102396995
2136,2024-02-03_02:04:35,1706925875 ,1706925875320616,1706925875320 ,1706925875321 ,2299,525893320,1,5.67348408608e-05,1.46246769392e-05,9.04585364691e-05,-3.84E-05,-0.001837249,0.001183731,2248513364
2137,2024-02-03_02:04:35,1706925875 ,1706925875331536,1706925875330 ,1706925875332 ,2299,525893330,1,0.000110562,-7.96E-06,9.2259544315e-05,-0.000751118,-0.004025644,0.000961996,2728623751
2138,2024-02-03_02:04:35,1706925875 ,1706925875341303,1706925875340 ,1706925875341 ,2299,525893340,2,0.000433911,-0.000100966,0.000185911,-0.001147374,-0.00410279,0.004266928,2679954735
2139,2024-02-03_02:04:35,1706925875 ,1706925875350614,1706925875350 ,1706925875351 ,2299,525893350,1,0.000119486,-6.12E-05,9.12609363154e-05,-0.00024965,-0.001935203,0.003058942,3152820668
2140,2024-02-03_02:04:35,1706925875 ,1706925875361460,1706925875360 ,1706925875361 ,2299,525893360,1,0.000109504,-5.52E-05,9.20950646326e-05,0.00019627,-0.00253507,0.000927123,2018612
2141,2024-02-03_02:04:35,1706925875 ,1706925875371375,1706925875370 ,1706925875371 ,2299,525893370,1,0.000158867,-7.72E-05,9.59867496278e-05,0.000329079,-0.003794964,-0.001782298,60322202
2142,2024-02-03_02:04:35,1706925875 ,1706925875381317,1706925875380 ,1706925875381 ,2299,525893380,2,0.00029659,-0.000174556,0.00020048,-0.000595444,-0.002660331,0.001049447,1576451579
2143,2024-02-03_02:04:35,1706925875 ,1706925875391317,1706925875390 ,1706925875391 ,2299,525893390,1,0.000120402,-8.86E-05,0.000108589,-0.000701967,-0.002625463,-6.24E-05,723442405
2144,2024-02-03_02:04:35,1706925875 ,1706925875402347,1706925875400 ,1706925875402 ,2299,525893400,1,0.000127405,-8.94E-05,0.000114917,-0.000547965,-0.002627821,-0.000106682,4132108044
2145,2024-02-03_02:04:35,1706925875 ,1706925875411549,1706925875410 ,1706925875412 ,2299,525893410,1,0.000182639,-5.30E-05,0.000103567,-0.000627277,-0.00358118,-0.000430702,1003538911
2146,2024-02-03_02:04:35,1706925875 ,1706925875421314,1706925875420 ,1706925875421 ,2299,525893420,2,0.000407894,1.98382992909e-05,0.000196706,0.000540894,-0.005294648,0.002171324,2135503193
2147,2024-02-03_02:04:35,1706925875 ,1706925875430656,1706925875430 ,1706925875431 ,2299,525893430,1,0.000168362,0.000103207,9.46887766897e-05,9.04313454729e-05,-0.004164435,0.000280109,3574245549
2148,2024-02-03_02:04:35,1706925875 ,1706925875441421,1706925875440 ,1706925875441 ,2299,525893440,1,0.000140425,0.000127676,0.000114385,-0.001397021,-0.000903408,0.000983799,3063290957
2149,2024-02-03_02:04:35,1706925875 ,1706925875451772,1706925875450 ,1706925875452 ,2299,525893450,1,9.39716485868e-05,0.000174788,0.00011495,7.24148249263e-05,-0.001599031,-3.73E-05,1627920600
2150,2024-02-03_02:04:35,1706925875 ,1706925875460961,1706925875460 ,1706925875461 ,2299,525893460,2,0.000296219,0.000477117,0.000164841,0.000770787,-0.002819322,0.000174563,3823672003
2151,2024-02-03_02:04:35,1706925875 ,1706925875470923,1706925875470 ,1706925875471 ,2299,525893470,1,7.46064232876e-05,0.000207686,5.90098178946e-05,-0.000669395,-0.001116825,0.001358638,4281131360
2152,2024-02-03_02:04:35,1706925875 ,1706925875480800,1706925875480 ,1706925875481 ,2299,525893480,1,0.000102219,0.000122852,6.77576402276e-05,0.000242797,-0.004719397,-0.000609526,4053217348
2153,2024-02-03_02:04:35,1706925875 ,1706925875491632,1706925875490 ,1706925875492 ,2299,525893490,1,0.000151898,1.29015898801e-05,8.1065133939e-05,-5.03E-05,-0.002959278,-0.000551116,3852398398
2154,2024-02-03_02:04:35,1706925876 ,1706925875503745,1706925875500 ,1706925875504 ,2299,525893500,1,9.53154069687e-05,-7.05E-05,8.72246011946e-05,-0.00042548,0.0005279,0.000428615,1634691646
2155,2024-02-03_02:04:35,1706925876 ,1706925875510797,1706925875510 ,1706925875511 ,2299,525893510,2,7.96921143952e-05,-0.000257846,0.000229211,0.002114864,-0.006011157,-0.004235147,3990766654
2156,2024-02-03_02:04:35,1706925876 ,1706925875521313,1706925875520 ,1706925875521 ,2299,525893520,1,9.30768882874e-05,-5.50E-05,0.000108265,0.001665227,-0.000416787,0.003772408,308334247
2157,2024-02-03_02:04:35,1706925876 ,1706925875531321,1706925875530 ,1706925875531 ,2299,525893530,1,7.79692306659e-05,6.5692933139e-05,8.15944881405e-05,-0.000275696,-0.002331597,0.00510141,985075661
2158,2024-02-03_02:04:35,1706925876 ,1706925875541274,1706925875540 ,1706925875541 ,2299,525893540,2,4.8253774141e-06,0.000160227,0.000137027,-0.010008377,-0.001073041,-0.001607425,2129937966
2159,2024-02-03_02:04:35,1706925876 ,1706925875551428,1706925875550 ,1706925875551 ,2299,525893550,1,-0.000180928,-4.94E-05,9.88019053551e-05,-0.006508073,-0.000376729,-0.007374383,1378649903
2160,2024-02-03_02:04:35,1706925876 ,1706925875561400,1706925875560 ,1706925875561 ,2299,525893560,1,-2.73E-05,-0.000210101,0.000177713,0.001055633,-0.011163748,-0.00839877,3293823393
2161,2024-02-03_02:04:35,1706925876 ,1706925875571516,1706925875570 ,1706925875572 ,2299,525893570,1,0.000168964,-8.04E-05,0.000122422,0.008717139,-0.004889818,0.008805095,2804514052
2162,2024-02-03_02:04:35,1706925876 ,1706925875580742,1706925875580 ,1706925875581 ,2299,525893580,2,-0.000154408,0.000583186,-2.88E-05,-0.003071746,0.001452812,0.013065494,3651736258
2163,2024-02-03_02:04:35,1706925876 ,1706925875591282,1706925875590 ,1706925875591 ,2299,525893590,1,-0.000108136,0.000123889,6.00724279765e-05,-0.008890714,-0.003743549,-0.005351081,1103756182
2164,2024-02-03_02:04:35,1706925876 ,1706925875602265,1706925875600 ,1706925875602 ,2299,525893600,1,-9.94E-07,-4.11E-05,0.000113291,-0.006118929,-0.000642227,0.00310311,3806835454
2165,2024-02-03_02:04:35,1706925876 ,1706925875611630,1706925875610 ,1706925875612 ,2299,525893610,1,-6.40E-05,-0.000135951,0.000157485,-0.001185464,-0.000668715,0.004095569,2543682685
2166,2024-02-03_02:04:35,1706925876 ,1706925875620893,1706925875620 ,1706925875621 ,2299,525893620,2,-0.000350521,-5.11E-05,0.00022478,0.0121379,-0.005833813,0.006182207,4004715537
2167,2024-02-03_02:04:35,1706925876 ,1706925875630621,1706925875630 ,1706925875631 ,2299,525893630,1,-0.000222598,0.000207897,1.8679775261e-05,0.001668144,-0.001716642,-0.00274641,1637811505
2168,2024-02-03_02:04:35,1706925876 ,1706925875641288,1706925875640 ,1706925875641 ,2299,525893640,1,-0.000132253,0.00016344,1.84198357976e-05,-0.004566038,-0.003442893,-0.002947563,1085329421
2169,2024-02-03_02:04:35,1706925876 ,1706925875650741,1706925875650 ,1706925875651 ,2299,525893650,1,1.029997831e-05,2.26841576724e-05,6.24995470659e-05,-0.007002919,-0.003064814,0.002292899,1573661705
2170,2024-02-03_02:04:35,1706925876 ,1706925875661494,1706925875660 ,1706925875661 ,2299,525893660,2,-4.46E-05,-0.000274281,0.000239072,-0.003944401,-0.002361152,0.011012837,3766732527
2171,2024-02-03_02:04:35,1706925876 ,1706925875670679,1706925875670 ,1706925875671 ,2299,525893670,1,-0.000164029,-0.000133256,0.00011137,0.003615958,-0.002707906,0.004728672,977744595
2172,2024-02-03_02:04:35,1706925876 ,1706925875680635,1706925875680 ,1706925875681 ,2299,525893680,1,-0.00020094,-2.72E-05,7.0827620689e-05,0.00329728,-0.002762634,-0.000357257,1107766770
2173,2024-02-03_02:04:35,1706925876 ,1706925875691369,1706925875690 ,1706925875691 ,2299,525893690,1,-0.000126408,3.14538069605e-05,2.85132168863e-05,-0.001038047,-0.002425147,-0.001165359,1351580482
2174,2024-02-03_02:04:35,1706925876 ,1706925875702117,1706925875700 ,1706925875702 ,2299,525893700,2,-0.000144709,-0.00010865,8.70732892967e-05,-0.009953876,-0.003242765,0.006859439,115131890
2175,2024-02-03_02:04:35,1706925876 ,1706925875711321,1706925875710 ,1706925875711 ,2299,525893710,1,-0.000226775,-0.000210443,9.46375541478e-05,-0.003045415,-0.001764155,0.004486659,4262521224
2176,2024-02-03_02:04:35,1706925876 ,1706925875721284,1706925875720 ,1706925875721 ,2299,525893720,1,-0.00026869,-0.000235985,9.17096696358e-05,0.000425447,-0.004016701,0.002516408,120551525
2177,2024-02-03_02:04:35,1706925876 ,1706925875731454,1706925875730 ,1706925875731 ,2299,525893730,1,-0.000209435,-0.000177559,5.96522511687e-05,0.002666961,-0.002636615,-0.00021689,1868934949
2178,2024-02-03_02:04:35,1706925876 ,1706925875741279,1706925875740 ,1706925875741 ,2299,525893740,2,-0.000225703,-0.000146172,2.8989804674000002e-05,-0.000660041,-0.005664106,-0.001657725,3311323986
2179,2024-02-03_02:04:35,1706925876 ,1706925875751427,1706925875750 ,1706925875751 ,2299,525893750,1,-2.78E-05,-7.06E-05,1.44885799083e-05,-0.003449679,-0.001085552,0.002885051,3974867870
2180,2024-02-03_02:04:35,1706925876 ,1706925875760616,1706925875760 ,1706925875761 ,2299,525893760,1,-0.000157747,-0.000128477,4.00386243776e-05,-0.003255764,-0.000177874,0.003380088,1619722878
2181,2024-02-03_02:04:35,1706925876 ,1706925875770868,1706925875770 ,1706925875771 ,2299,525893770,1,-0.000279632,-0.000134847,4.89900521027e-05,-0.00021346,-0.002860393,-7.71E-07,2871892402
2182,2024-02-03_02:04:35,1706925876 ,1706925875780890,1706925875780 ,1706925875781 ,2299,525893780,2,-0.000386238,-0.000111756,8.06877800603e-05,0.004835095,-0.007731381,0.001070531,2815658495
2183,2024-02-03_02:04:35,1706925876 ,1706925875790601,1706925875790 ,1706925875791 ,2299,525893790,1,-0.000215597,0.000130329,-2.89E-05,0.002970773,-0.001034998,0.00655083,2856261922
2184,2024-02-03_02:04:35,1706925876 ,1706925875802265,1706925875800 ,1706925875802 ,2299,525893800,1,-0.000221597,0.000217677,-4.46E-05,-0.001709596,-0.002110733,0.001981324,1898021611
2185,2024-02-03_02:04:35,1706925876 ,1706925875811560,1706925875810 ,1706925875812 ,2299,525893810,1,-0.00026277,0.000102049,2.17602867153e-05,-0.00484793,-0.001229136,-0.003332044,4239592926
2186,2024-02-03_02:04:35,1706925876 ,1706925875820907,1706925875820 ,1706925875821 ,2299,525893820,1,-0.000299004,-5.21E-05,6.65318469361e-05,-0.003411738,-0.001755542,-0.005521552,1760907383
2187,2024-02-03_02:04:35,1706925876 ,1706925875831341,1706925875830 ,1706925875831 ,2299,525893830,2,-0.000406037,-0.000203778,0.000108255,0.00600803,-0.00671049,-0.016417688,4011359116
2188,2024-02-03_02:04:35,1706925876 ,1706925875841380,1706925875840 ,1706925875841 ,2299,525893840,1,-7.25E-05,-7.74E-05,1.8526310885000003e-05,0.005760489,-0.001595052,-0.001369651,1450704257
2189,2024-02-03_02:04:35,1706925876 ,1706925875851397,1706925875850 ,1706925875851 ,2299,525893850,1,-0.000161354,1.52142784443e-05,-2.09E-05,0.002935944,-0.001803563,-0.000662597,2562901629
2190,2024-02-03_02:04:35,1706925876 ,1706925875861350,1706925875860 ,1706925875861 ,2299,525893860,2,1.78640930829e-05,-3.16E-05,-8.32E-05,-0.006692049,-0.005537103,-0.014207735,139178368
2191,2024-02-03_02:04:35,1706925876 ,1706925875871278,1706925875870 ,1706925875871 ,2299,525893870,1,-8.31E-05,-0.000146771,9.5759020671e-06,-0.001670629,0.001037307,-0.007049737,4075924543
2192,2024-02-03_02:04:35,1706925876 ,1706925875881330,1706925875880 ,1706925875881 ,2299,525893880,1,-4.51E-05,-0.000130885,2.04300421319e-05,0.001501702,-0.003668972,-0.0119101,1589882407
2193,2024-02-03_02:04:35,1706925876 ,1706925875891503,1706925875890 ,1706925875892 ,2299,525893890,1,5.28315923826e-05,-8.78E-05,-4.16E-06,-0.002047712,-0.004153205,-0.00591777,634703279
2194,2024-02-03_02:04:35,1706925876 ,1706925875902220,1706925875900 ,1706925875902 ,2299,525893900,2,3.0541406687e-06,-0.000115501,-1.12E-05,0.001033115,-0.001250654,-0.004362409,1665556662
2195,2024-02-03_02:04:35,1706925876 ,1706925875911370,1706925875910 ,1706925875911 ,2299,525893910,1,9.66880313863e-05,3.00670304011e-05,-1.54E-05,0.00276032,-0.004073462,-0.008159567,2832317751
2196,2024-02-03_02:04:35,1706925876 ,1706925875921283,1706925875920 ,1706925875921 ,2299,525893920,1,0.000109124,8.571666639899999e-05,-3.22E-05,-0.000925423,-0.001170539,-0.001535998,4142205271
2197,2024-02-03_02:04:35,1706925876 ,1706925875930550,1706925875930 ,1706925875931 ,2299,525893930,1,0.000154526,5.25843770196e-05,-1.80E-05,-0.002380138,-0.00353567,-0.000848969,326598437
2198,2024-02-03_02:04:35,1706925876 ,1706925875940884,1706925875940 ,1706925875941 ,2299,525893940,2,0.000295162,1.24207685134e-05,-6.21E-06,0.000146274,-0.002229823,0.002585772,760628598
2199,2024-02-03_02:04:35,1706925876 ,1706925875950630,1706925875950 ,1706925875951 ,2299,525893950,1,-7.49E-05,4.85549046145e-05,-3.90E-06,0.003077589,-0.001388261,-0.002065571,655336234
2200,2024-02-03_02:04:35,1706925876 ,1706925875961366,1706925875960 ,1706925875961 ,2299,525893960,1,4.7756763323e-06,6.92182656355e-05,-1.14E-05,0.001675442,-0.003926059,-0.003240094,3261301495
2201,2024-02-03_02:04:35,1706925876 ,1706925875971662,1706925875970 ,1706925875972 ,2299,525893970,1,0.000115234,8.43819685544e-05,-2.34E-05,-0.000770488,-0.0026862,0.000944898,2805242287
2202,2024-02-03_02:04:35,1706925876 ,1706925875981296,1706925875980 ,1706925875981 ,2299,525893980,2,0.000290517,8.50772576247e-05,-2.75E-05,0.000434449,-0.003240363,0.004196148,3499667287
2203,2024-02-03_02:04:35,1706925876 ,1706925875991399,1706925875990 ,1706925875991 ,2299,525893990,1,-4.46E-06,3.29323557009e-05,-1.33E-05,0.001030746,-0.002088145,0.001780475,2404449862
2204,2024-02-03_02:04:36,1706925876 ,1706925876003932,1706925876000 ,1706925876004 ,2299,525894000,1,1.1236259007e-06,1.4178785650999999e-05,-9.18E-06,0.00025044,-0.002625691,-4.64E-05,1894712863
2205,2024-02-03_02:04:36,1706925876 ,1706925876011899,1706925876010 ,1706925876012 ,2299,525894010,1,0.000116107,-7.96E-06,-1.38E-05,0.001059209,-0.003264305,4.92948212273e-05,411946076
2206,2024-02-03_02:04:36,1706925876 ,1706925876021454,1706925876020 ,1706925876021 ,2299,525894020,2,0.000273046,9.555357096e-07,-5.28E-05,0.000684691,-0.002333664,0.005780319,1982994533
2207,2024-02-03_02:04:36,1706925876 ,1706925876031420,1706925876030 ,1706925876031 ,2299,525894030,1,-1.91E-05,-3.78E-05,-1.25E-05,-6.45E-05,-0.001884874,0.000920083,2116151036
2208,2024-02-03_02:04:36,1706925876 ,1706925876041311,1706925876040 ,1706925876041 ,2299,525894040,1,-2.30E-05,-4.42E-05,-2.08E-05,0.00124608,-0.001763676,0.000888939,4076444949
2209,2024-02-03_02:04:36,1706925876 ,1706925876051517,1706925876050 ,1706925876052 ,2299,525894050,1,1.25707200591e-05,-6.03E-05,-1.85E-05,-0.000371556,-0.002820552,-0.000161995,1685418859
2210,2024-02-03_02:04:36,1706925876 ,1706925876061359,1706925876060 ,1706925876061 ,2299,525894060,2,6.74888322019e-05,-0.000151588,-4.61E-05,0.000911392,-0.003752033,0.002489982,131606267
2211,2024-02-03_02:04:36,1706925876 ,1706925876070593,1706925876070 ,1706925876071 ,2299,525894070,1,-1.46E-05,-3.31E-05,-4.30E-05,-4.98E-05,-0.001769123,0.001909776,2317798685
